kind,target_rate_name,target_positive_rate,threshold,honest_oof_acc,positive_rate,changed_vs_v2_best,changed_vs_public_style,changed_vs_anchor_a7,w_a7_blend,w_groupfill,w_legacy_public,w_public,w_stepwise_balanced,w_stepwise_safe_te,w_v2
prob,mid525,0.525,0.4875993518288498,0.8188197400207063,0.5251344400280571,141,399,141,0.0,0.05,0.0,0.05,0.4,0.1,0.4
logit,mid525,0.525,-0.018652685490672602,0.8188197400207063,0.5251344400280571,141,325,153,0.05,0.0,0.0,0.2,0.3,0.0,0.45
prob,mid525,0.525,0.49224301475035476,0.8188197400207063,0.5251344400280571,143,349,137,0.05,0.1,0.1,0.15,0.3,0.0,0.3
rank,mid525,0.525,0.4836997193638915,0.8188197400207063,0.5251344400280571,143,385,147,0.0,0.05,0.05,0.1,0.45,0.05,0.3
rank,mid525,0.525,0.48345416276894293,0.8188197400207063,0.5251344400280571,143,387,143,0.05,0.0,0.05,0.1,0.5,0.0,0.3
prob,mid525,0.525,0.4935384022104359,0.8188197400207063,0.5251344400280571,143,353,141,0.0,0.15,0.05,0.15,0.25,0.05,0.35
prob,mid525,0.525,0.48897935380474283,0.8188197400207063,0.5251344400280571,143,369,143,0.0,0.15,0.0,0.1,0.3,0.1,0.35
prob,mid525,0.525,0.4871116493823719,0.8188197400207063,0.5251344400280571,143,395,133,0.0,0.0,0.1,0.05,0.4,0.1,0.35
prob,mid525,0.525,0.4927879733697892,0.8188197400207063,0.5251344400280571,145,327,149,0.0,0.1,0.0,0.2,0.25,0.0,0.45
prob,mid525,0.525,0.4924685532753258,0.8188197400207063,0.5251344400280571,147,349,143,0.05,0.1,0.05,0.15,0.35,0.0,0.3
logit,mid525,0.525,-0.027687998217868187,0.8188197400207063,0.5251344400280571,147,349,145,0.05,0.1,0.05,0.15,0.35,0.0,0.3
rank,mid525,0.525,0.48289289055191764,0.8188197400207063,0.5251344400280571,147,403,143,0.0,0.05,0.05,0.05,0.45,0.1,0.3
logit,mid525,0.525,-0.048871509305090724,0.8188197400207063,0.5251344400280571,147,391,141,0.05,0.0,0.05,0.05,0.5,0.0,0.35
logit,mid525,0.525,-0.02410567746966378,0.8188197400207063,0.5251344400280571,147,325,151,0.05,0.05,0.0,0.2,0.3,0.0,0.4
rank,mid525,0.525,0.483465855940131,0.8188197400207063,0.5251344400280571,149,365,157,0.05,0.0,0.0,0.15,0.4,0.1,0.3
logit,mid525,0.525,-0.03566087108736524,0.8188197400207063,0.5251344400280571,151,343,145,0.0,0.1,0.1,0.15,0.3,0.05,0.3
rank,mid525,0.525,0.4857927970065482,0.8188197400207063,0.5251344400280571,151,337,153,0.0,0.05,0.05,0.2,0.4,0.0,0.3
rank,mid525,0.525,0.4840739008419083,0.8188197400207063,0.5251344400280571,153,363,157,0.0,0.0,0.05,0.15,0.4,0.1,0.3
prob,mid525,0.525,0.49207555002513886,0.8188197400207063,0.5251344400280571,153,345,149,0.05,0.1,0.0,0.15,0.4,0.0,0.3
logit,mid525,0.525,-0.022110802083347054,0.8188197400207063,0.5251344400280571,153,321,159,0.05,0.0,0.05,0.2,0.25,0.1,0.35
prob,mid525,0.525,0.4940918336799927,0.8188197400207063,0.5251344400280571,153,327,153,0.05,0.1,0.0,0.2,0.3,0.0,0.35
logit,mid525,0.525,-0.06016934240941094,0.8188197400207063,0.5251344400280571,155,389,149,0.05,0.1,0.0,0.05,0.5,0.0,0.3
prob,mid525,0.525,0.4897785199336386,0.8188197400207063,0.5251344400280571,155,371,149,0.0,0.0,0.05,0.1,0.45,0.05,0.35
logit,mid525,0.525,-0.020261528575923816,0.8188197400207063,0.5251344400280571,157,321,153,0.0,0.1,0.1,0.2,0.3,0.0,0.3
prob,mid525,0.525,0.4885464741083155,0.8188197400207063,0.5251344400280571,157,367,147,0.0,0.05,0.05,0.1,0.45,0.05,0.3
logit,mid525,0.525,-0.04075190881799359,0.8188197400207063,0.5251344400280571,157,369,151,0.0,0.0,0.05,0.1,0.45,0.05,0.35
logit,mid525,0.525,-0.034172588923208805,0.8188197400207063,0.5251344400280571,159,349,159,0.0,0.15,0.0,0.15,0.4,0.0,0.3
logit,mid525,0.525,-0.022743327970264085,0.8188197400207063,0.5251344400280571,159,319,159,0.0,0.0,0.1,0.2,0.35,0.0,0.35
logit,mid525,0.525,-0.02219851967706854,0.8188197400207063,0.5251344400280571,159,319,171,0.0,0.0,0.0,0.2,0.3,0.1,0.4
logit,mid525,0.525,-0.022702613005695288,0.8188197400207063,0.5251344400280571,161,315,169,0.0,0.0,0.05,0.2,0.3,0.1,0.35
logit,mid525,0.525,-0.019533895032045376,0.8188197400207063,0.5251344400280571,163,315,165,0.0,0.0,0.1,0.2,0.4,0.0,0.3
logit,mid525,0.525,-0.04595842100219236,0.8188197400207063,0.5251344400280571,163,393,153,0.0,0.0,0.05,0.05,0.55,0.05,0.3
logit,mid525,0.525,-0.021426794438300176,0.8188197400207063,0.5251344400280571,165,319,159,0.0,0.1,0.05,0.2,0.35,0.0,0.3
logit,mid525,0.525,-0.02125985959172796,0.8188197400207063,0.5251344400280571,167,317,165,0.05,0.1,0.0,0.2,0.3,0.05,0.3
logit,mid525,0.525,-0.024182770096525107,0.8188197400207063,0.5251344400280571,169,315,163,0.05,0.1,0.0,0.2,0.35,0.0,0.3
logit,mid525,0.525,-0.020481872634736234,0.8188197400207063,0.5251344400280571,169,325,169,0.0,0.15,0.0,0.2,0.35,0.0,0.3
prob,mid525,0.525,0.4891627244406643,0.8188197400207063,0.5251344400280571,169,371,163,0.0,0.05,0.0,0.1,0.45,0.1,0.3
prob,mid525,0.525,0.48662218658616063,0.8188197400207063,0.5251344400280571,169,395,159,0.0,0.05,0.0,0.05,0.55,0.05,0.3
logit,mid525,0.525,-0.018391472535979947,0.8188197400207063,0.5251344400280571,171,313,179,0.0,0.0,0.05,0.2,0.45,0.0,0.3
rank,public532,0.53238,0.4722754911131899,0.8188197400207063,0.5326163198503624,111,393,103,0.0,0.0,0.05,0.05,0.25,0.05,0.6
prob,public532,0.53238,0.47590979251288035,0.8188197400207063,0.5326163198503624,115,383,101,0.05,0.0,0.05,0.05,0.25,0.0,0.6
rank,public532,0.53238,0.47221702525724973,0.8188197400207063,0.5326163198503624,117,391,105,0.05,0.0,0.05,0.05,0.25,0.1,0.5
rank,public532,0.53238,0.47427502338634236,0.8188197400207063,0.5326163198503624,117,373,107,0.05,0.0,0.0,0.1,0.25,0.05,0.55
rank,public532,0.53238,0.4747310570626754,0.8188197400207063,0.5326163198503624,119,391,107,0.0,0.05,0.05,0.05,0.35,0.0,0.5
prob,public532,0.53238,0.4789714920878086,0.8188197400207063,0.5326163198503624,119,359,113,0.0,0.0,0.05,0.1,0.25,0.0,0.6
rank,public532,0.53238,0.4751403180542563,0.8188197400207063,0.5326163198503624,121,365,103,0.0,0.05,0.1,0.1,0.25,0.0,0.5
rank,public532,0.53238,0.47352666043030867,0.8188197400207063,0.5326163198503624,121,389,105,0.05,0.05,0.0,0.05,0.3,0.05,0.5
rank,public532,0.53238,0.4753274087932648,0.8188197400207063,0.5326163198503624,121,373,109,0.05,0.05,0.0,0.1,0.3,0.0,0.5
rank,public532,0.53238,0.4738891487371375,0.8188197400207063,0.5326163198503624,121,391,109,0.05,0.05,0.0,0.05,0.35,0.0,0.5
rank,public532,0.53238,0.4748012160898036,0.8188197400207063,0.5326163198503624,121,371,113,0.0,0.05,0.0,0.1,0.25,0.05,0.55
prob,public532,0.53238,0.47483971639505,0.8188197400207063,0.5326163198503624,121,387,117,0.0,0.1,0.0,0.05,0.25,0.0,0.6
prob,public532,0.53238,0.4806061713380832,0.8188197400207063,0.5326163198503624,123,365,107,0.05,0.0,0.1,0.1,0.25,0.0,0.5
logit,public532,0.53238,-0.0954173451490518,0.8188197400207063,0.5326163198503624,123,383,111,0.0,0.05,0.1,0.05,0.3,0.0,0.5
rank,public532,0.53238,0.47477782974742755,0.8188197400207063,0.5326163198503624,125,393,115,0.05,0.1,0.0,0.05,0.3,0.05,0.45
rank,public532,0.53238,0.4744738072965388,0.8188197400207063,0.5326163198503624,125,393,115,0.0,0.1,0.05,0.05,0.35,0.0,0.45
prob,public532,0.53238,0.4801286472546997,0.8188197400207063,0.5326163198503624,125,365,111,0.05,0.0,0.05,0.1,0.25,0.05,0.5
logit,public532,0.53238,-0.07891337131851414,0.8188197400207063,0.5326163198503624,125,363,109,0.05,0.0,0.1,0.1,0.25,0.0,0.5
prob,public532,0.53238,0.4786796076694603,0.8188197400207063,0.5326163198503624,125,363,113,0.0,0.0,0.05,0.1,0.25,0.05,0.55
rank,public532,0.53238,0.47511693171188024,0.8188197400207063,0.5326163198503624,127,389,107,0.05,0.1,0.1,0.05,0.25,0.1,0.35
rank,public532,0.53238,0.4752689429373247,0.8188197400207063,0.5326163198503624,127,393,111,0.05,0.1,0.05,0.05,0.3,0.05,0.4
rank,public532,0.53238,0.474520579981291,0.8188197400207063,0.5326163198503624,127,395,121,0.0,0.0,0.05,0.05,0.4,0.05,0.45
rank,public532,0.53238,0.47537418147801686,0.8188197400207063,0.5326163198503624,127,393,115,0.0,0.05,0.05,0.05,0.4,0.0,0.45
prob,public532,0.53238,0.47766931528824336,0.8188197400207063,0.5326163198503624,127,359,119,0.0,0.05,0.05,0.1,0.25,0.0,0.55
logit,public532,0.53238,-0.0830285992651596,0.8188197400207063,0.5326163198503624,127,359,115,0.0,0.0,0.05,0.1,0.3,0.0,0.55
rank,public532,0.53238,0.4765434985968195,0.8188197400207063,0.5326163198503624,129,351,117,0.0,0.05,0.1,0.15,0.25,0.0,0.45
rank,public532,0.53238,0.4781805425631432,0.8188197400207063,0.5326163198503624,131,371,111,0.05,0.1,0.1,0.1,0.3,0.0,0.35
logit,public532,0.53238,-0.08586363331466257,0.8188197400207063,0.5326163198503624,131,383,113,0.05,0.05,0.1,0.05,0.35,0.0,0.4
rank,public532,0.53238,0.47583021515434987,0.8188197400207063,0.5326163198503624,131,395,121,0.0,0.1,0.0,0.05,0.35,0.05,0.45
prob,public532,0.53238,0.4805237451543656,0.8188197400207063,0.5326163198503624,131,365,119,0.05,0.0,0.0,0.1,0.25,0.1,0.5
rank,public532,0.53238,0.47618101028999066,0.8188197400207063,0.5326163198503624,133,395,115,0.05,0.1,0.05,0.05,0.3,0.1,0.35
rank,public532,0.53238,0.4771515434985968,0.8188197400207063,0.5326163198503624,133,393,117,0.05,0.1,0.05,0.05,0.4,0.0,0.35
rank,public532,0.53238,0.4779466791393826,0.8188197400207063,0.5326163198503624,133,371,121,0.05,0.15,0.0,0.1,0.25,0.05,0.4
rank,public532,0.53238,0.47705799812909255,0.8188197400207063,0.5326163198503624,133,347,117,0.05,0.05,0.1,0.15,0.25,0.0,0.4
rank,public532,0.53238,0.4764616463985034,0.8188197400207063,0.5326163198503624,133,365,123,0.05,0.1,0.0,0.1,0.3,0.05,0.4
prob,public532,0.53238,0.4803100677880549,0.8188197400207063,0.5326163198503624,133,363,127,0.05,0.0,0.0,0.1,0.3,0.05,0.5
rank,public532,0.53238,0.4782740879326474,0.8188197400207063,0.5326163198503624,135,369,121,0.05,0.15,0.05,0.1,0.25,0.05,0.35
rank,public532,0.53238,0.47667212347988774,0.8188197400207063,0.5326163198503624,135,393,117,0.05,0.1,0.05,0.05,0.35,0.05,0.35
rank,public532,0.53238,0.47677736202058,0.8188197400207063,0.5326163198503624,135,347,125,0.05,0.05,0.0,0.15,0.25,0.05,0.45
rank,public532,0.53238,0.4760289990645464,0.8188197400207063,0.5326163198503624,135,395,123,0.0,0.1,0.0,0.05,0.4,0.0,0.45
prob,public532,0.53238,0.4810572250293122,0.8188197400207063,0.5326163198503624,135,363,127,0.05,0.0,0.0,0.1,0.35,0.0,0.5
rank,public532,0.53238,0.4768358278765202,0.8188197400207063,0.5326163198503624,137,391,119,0.05,0.1,0.1,0.05,0.35,0.05,0.3
prob,public532,0.53238,0.47578424999508573,0.8188197400207063,0.5326163198503624,137,391,123,0.05,0.15,0.05,0.05,0.25,0.05,0.4
rank,public532,0.53238,0.47797006548175863,0.8188197400207063,0.5326163198503624,137,347,121,0.05,0.1,0.05,0.15,0.25,0.0,0.4
prob,public532,0.53238,0.48142302553008465,0.8188197400207063,0.5326163198503624,137,359,119,0.05,0.0,0.1,0.1,0.35,0.0,0.4
rank,public532,0.53238,0.47620439663236674,0.8188197400207063,0.5326163198503624,137,393,123,0.05,0.1,0.0,0.05,0.4,0.0,0.4
logit,public532,0.53238,-0.10216912638440159,0.8188197400207063,0.5326163198503624,137,385,127,0.05,0.15,0.0,0.05,0.25,0.05,0.45
logit,public532,0.53238,-0.10395872462774122,0.8188197400207063,0.5326163198503624,137,383,123,0.05,0.15,0.05,0.05,0.25,0.0,0.45
prob,public532,0.53238,0.48055056672122287,0.8188197400207063,0.5326163198503624,137,359,123,0.0,0.0,0.1,0.1,0.3,0.05,0.45
rank,public532,0.53238,0.4769761459307765,0.8188197400207063,0.5326163198503624,137,349,129,0.0,0.0,0.0,0.15,0.25,0.1,0.5
rank,public532,0.53238,0.47739710009354536,0.8188197400207063,0.5326163198503624,139,393,123,0.0,0.1,0.05,0.05,0.35,0.1,0.35
rank,public532,0.53238,0.47550280636108505,0.8188197400207063,0.5326163198503624,139,389,119,0.05,0.05,0.05,0.05,0.4,0.05,0.35
logit,public532,0.53238,-0.08110618975486314,0.8188197400207063,0.5326163198503624,139,353,121,0.05,0.05,0.1,0.1,0.25,0.05,0.4
rank,public532,0.53238,0.4775491113189897,0.8188197400207063,0.5326163198503624,139,347,123,0.05,0.05,0.05,0.15,0.25,0.05,0.4
rank,public532,0.53238,0.47689429373246023,0.8188197400207063,0.5326163198503624,139,347,123,0.05,0.1,0.0,0.15,0.3,0.0,0.4
logit,public532,0.53238,-0.0883581902040165,0.8188197400207063,0.5326163198503624,139,381,119,0.05,0.0,0.1,0.05,0.4,0.0,0.4
rank,public532,0.53238,0.4773269410664172,0.8188197400207063,0.5326163198503624,139,391,129,0.0,0.1,0.0,0.05,0.45,0.0,0.4
logit,public532,0.53238,-0.07576690046907411,0.8188197400207063,0.5326163198503624,139,359,125,0.05,0.0,0.05,0.1,0.3,0.05,0.45
rank,public532,0.53238,0.47743217960710943,0.8188197400207063,0.5326163198503624,139,347,129,0.0,0.0,0.0,0.15,0.3,0.05,0.5
rank,public532,0.53238,0.4772918615528531,0.8188197400207063,0.5326163198503624,141,391,123,0.05,0.1,0.05,0.05,0.35,0.1,0.3
rank,public532,0.53238,0.4794083255378859,0.8188197400207063,0.5326163198503624,141,329,133,0.05,0.05,0.1,0.2,0.25,0.0,0.35
rank,public532,0.53238,0.47688260056127224,0.8188197400207063,0.5326163198503624,141,371,133,0.05,0.1,0.0,0.1,0.3,0.1,0.35
rank,public532,0.53238,0.47721000935453695,0.8188197400207063,0.5326163198503624,141,371,123,0.0,0.05,0.1,0.1,0.35,0.05,0.35
rank,public532,0.53238,0.47705799812909255,0.8188197400207063,0.5326163198503624,141,347,127,0.0,0.1,0.05,0.15,0.3,0.0,0.4
rank,public532,0.53238,0.477245088868101,0.8188197400207063,0.5326163198503624,141,347,129,0.0,0.05,0.05,0.15,0.35,0.0,0.4
prob,public532,0.53238,0.48171017157334234,0.8188197400207063,0.5326163198503624,141,339,129,0.0,0.05,0.05,0.15,0.25,0.0,0.5
prob,public532,0.53238,0.4762365567413597,0.8188197400207063,0.5326163198503624,143,385,121,0.05,0.1,0.1,0.05,0.3,0.1,0.3
rank,public532,0.53238,0.4772918615528531,0.8188197400207063,0.5326163198503624,143,389,123,0.05,0.1,0.05,0.05,0.4,0.05,0.3
logit,public532,0.53238,-0.09317936922834949,0.8188197400207063,0.5326163198503624,143,383,127,0.05,0.1,0.1,0.05,0.4,0.0,0.3
prob,public532,0.53238,0.48014872484331705,0.8188197400207063,0.5326163198503624,143,357,123,0.05,0.05,0.1,0.1,0.25,0.1,0.35
rank,public532,0.53238,0.4767656688493919,0.8188197400207063,0.5326163198503624,143,371,137,0.05,0.1,0.0,0.1,0.35,0.05,0.35
rank,public532,0.53238,0.4742165575304022,0.8188197400207063,0.5326163198503624,143,395,127,0.05,0.0,0.05,0.05,0.4,0.1,0.35
prob,public532,0.53238,0.4768749657338496,0.8188197400207063,0.5326163198503624,143,379,131,0.05,0.1,0.05,0.05,0.4,0.0,0.35
rank,public532,0.53238,0.4772801683816651,0.8188197400207063,0.5326163198503624,143,391,127,0.0,0.1,0.05,0.05,0.4,0.05,0.35
prob,public532,0.53238,0.4811035961897774,0.8188197400207063,0.5326163198503624,143,361,131,0.0,0.0,0.1,0.1,0.3,0.1,0.4
prob,public532,0.53238,0.4796612195835362,0.8188197400207063,0.5326163198503624,143,357,123,0.0,0.05,0.1,0.1,0.3,0.05,0.4
rank,public532,0.53238,0.47888213283442466,0.8188197400207063,0.5326163198503624,143,325,139,0.0,0.05,0.0,0.2,0.25,0.0,0.5
rank,public532,0.53238,0.47853133769878387,0.8188197400207063,0.5326163198503624,145,355,131,0.05,0.0,0.1,0.15,0.3,0.1,0.3
rank,public532,0.53238,0.47592376052385404,0.8188197400207063,0.5326163198503624,145,367,129,0.05,0.0,0.1,0.1,0.35,0.1,0.3
rank,public532,0.53238,0.47775958840037414,0.8188197400207063,0.5326163198503624,145,385,137,0.05,0.15,0.0,0.05,0.45,0.0,0.3
prob,public532,0.53238,0.4820730632301369,0.8188197400207063,0.5326163198503624,145,365,129,0.05,0.0,0.1,0.1,0.3,0.1,0.35
rank,public532,0.53238,0.4783091674462114,0.8188197400207063,0.5326163198503624,145,369,133,0.05,0.15,0.0,0.1,0.35,0.0,0.35
rank,public532,0.53238,0.47666043030869976,0.8188197400207063,0.5326163198503624,145,371,137,0.05,0.1,0.0,0.1,0.4,0.0,0.35
prob,public532,0.53238,0.48363640015178966,0.8188197400207063,0.5326163198503624,145,335,131,0.05,0.0,0.1,0.15,0.25,0.05,0.4
rank,public532,0.53238,0.4778063610851263,0.8188197400207063,0.5326163198503624,145,371,133,0.0,0.15,0.0,0.1,0.3,0.05,0.4
prob,public532,0.53238,0.4826196377417907,0.8188197400207063,0.5326163198503624,145,337,125,0.05,0.05,0.05,0.15,0.25,0.0,0.45
rank,public532,0.53238,0.4787885874649205,0.8188197400207063,0.5326163198503624,145,349,131,0.0,0.15,0.0,0.15,0.25,0.0,0.45
rank,public532,0.53238,0.4788002806361085,0.8188197400207063,0.5326163198503624,145,325,141,0.05,0.0,0.0,0.2,0.25,0.05,0.45
prob,public532,0.53238,0.4837205065594806,0.8188197400207063,0.5326163198503624,145,333,133,0.0,0.0,0.1,0.15,0.3,0.0,0.45
logit,public532,0.53238,-0.08544628771490409,0.8188197400207063,0.5326163198503624,145,383,131,0.0,0.0,0.05,0.05,0.45,0.0,0.45
prob,public532,0.53238,0.4821811391471863,0.8188197400207063,0.5326163198503624,145,333,139,0.0,0.0,0.0,0.15,0.3,0.0,0.55
logit,public532,0.53238,-0.07322534174378212,0.8188197400207063,0.5326163198503624,145,329,141,0.0,0.0,0.0,0.15,0.3,0.0,0.55
prob,public532,0.53238,0.47825748705767157,0.8188197400207063,0.5326163198503624,147,381,127,0.05,0.0,0.1,0.05,0.4,0.05,0.35
prob,public532,0.53238,0.4830048361128712,0.8188197400207063,0.5326163198503624,147,361,129,0.05,0.0,0.1,0.1,0.4,0.0,0.35
prob,public532,0.53238,0.4747235037067165,0.8188197400207063,0.5326163198503624,147,387,133,0.0,0.15,0.05,0.05,0.3,0.05,0.4
rank,public532,0.53238,0.47601730589335833,0.8188197400207063,0.5326163198503624,147,367,139,0.0,0.1,0.0,0.1,0.35,0.05,0.4
rank,public532,0.53238,0.4755495790458373,0.8188197400207063,0.5326163198503624,147,391,133,0.0,0.05,0.0,0.05,0.4,0.1,0.4
prob,public532,0.53238,0.484496672622591,0.8188197400207063,0.5326163198503624,147,331,135,0.05,0.0,0.05,0.15,0.3,0.0,0.45
rank,public532,0.53238,0.47855472404115995,0.8188197400207063,0.5326163198503624,147,323,145,0.0,0.0,0.0,0.2,0.3,0.0,0.5
rank,public532,0.53238,0.4784845650140318,0.8188197400207063,0.5326163198503624,149,349,137,0.05,0.0,0.1,0.15,0.4,0.0,0.3
rank,public532,0.53238,0.47642656688493923,0.8188197400207063,0.5326163198503624,149,391,135,0.05,0.1,0.0,0.05,0.5,0.0,0.3
rank,public532,0.53238,0.4795603367633302,0.8188197400207063,0.5326163198503624,149,371,139,0.0,0.15,0.0,0.1,0.3,0.1,0.35
logit,public532,0.53238,-0.07792234352317315,0.8188197400207063,0.5326163198503624,149,353,129,0.05,0.05,0.1,0.1,0.35,0.0,0.35
logit,public532,0.53238,-0.07174570300912461,0.8188197400207063,0.5326163198503624,149,333,135,0.05,0.05,0.0,0.15,0.25,0.05,0.45
logit,public532,0.53238,-0.10474334700850632,0.8188197400207063,0.5326163198503624,151,377,133,0.05,0.15,0.1,0.05,0.35,0.0,0.3
rank,public532,0.53238,0.4786482694106642,0.8188197400207063,0.5326163198503624,151,369,143,0.05,0.15,0.0,0.1,0.35,0.05,0.3
logit,public532,0.53238,-0.07024368012451716,0.8188197400207063,0.5326163198503624,151,357,131,0.05,0.0,0.1,0.1,0.4,0.0,0.35
logit,public532,0.53238,-0.053274960987978584,0.8188197400207063,0.5326163198503624,151,309,155,0.0,0.0,0.0,0.2,0.25,0.0,0.55
rank,public532,0.53238,0.47791159962581853,0.8188197400207063,0.5326163198503624,153,375,139,0.0,0.05,0.05,0.1,0.4,0.1,0.3
prob,public532,0.53238,0.47832581700841426,0.8188197400207063,0.5326163198503624,153,379,139,0.05,0.1,0.05,0.05,0.45,0.0,0.3
logit,public532,0.53238,-0.08173346559284547,0.8188197400207063,0.5326163198503624,153,383,135,0.0,0.05,0.1,0.05,0.5,0.0,0.3
logit,public532,0.53238,-0.07779637192357648,0.8188197400207063,0.5326163198503624,153,353,137,0.0,0.05,0.1,0.1,0.35,0.05,0.35
rank,public532,0.53238,0.4790692235734331,0.8188197400207063,0.5326163198503624,153,369,147,0.0,0.15,0.0,0.1,0.4,0.0,0.35
rank,public532,0.53238,0.47640318054256314,0.8188197400207063,0.5326163198503624,153,375,147,0.0,0.0,0.0,0.1,0.45,0.05,0.4
prob,public532,0.53238,0.4850221426629171,0.8188197400207063,0.5326163198503624,153,315,147,0.0,0.05,0.05,0.2,0.25,0.0,0.45
rank,public532,0.53238,0.47966557530402243,0.8188197400207063,0.5326163198503624,155,329,141,0.05,0.0,0.1,0.2,0.3,0.05,0.3
prob,public532,0.53238,0.48236207103730394,0.8188197400207063,0.5326163198503624,155,359,139,0.05,0.0,0.1,0.1,0.35,0.1,0.3
rank,public532,0.53238,0.47863657623947614,0.8188197400207063,0.5326163198503624,155,365,143,0.0,0.15,0.05,0.1,0.35,0.05,0.3
logit,public532,0.53238,-0.09845749595427575,0.8188197400207063,0.5326163198503624,155,375,139,0.05,0.15,0.05,0.05,0.4,0.0,0.3
logit,public532,0.53238,-0.08234854396665761,0.8188197400207063,0.5326163198503624,155,385,135,0.0,0.05,0.1,0.05,0.45,0.05,0.3
logit,public532,0.53238,-0.0901845474514933,0.8188197400207063,0.5326163198503624,155,377,143,0.05,0.1,0.05,0.05,0.45,0.0,0.3
prob,public532,0.53238,0.48068790046341225,0.8188197400207063,0.5326163198503624,155,387,139,0.05,0.0,0.05,0.05,0.4,0.1,0.35
logit,public532,0.53238,-0.09903881684159409,0.8188197400207063,0.5326163198503624,155,377,143,0.0,0.15,0.05,0.05,0.4,0.0,0.35
rank,public532,0.53238,0.4768241347053321,0.8188197400207063,0.5326163198503624,155,375,143,0.0,0.0,0.05,0.1,0.5,0.0,0.35
prob,public532,0.53238,0.48156582689504995,0.8188197400207063,0.5326163198503624,155,341,141,0.05,0.15,0.0,0.15,0.25,0.0,0.4
logit,public532,0.53238,-0.0819005037580707,0.8188197400207063,0.5326163198503624,155,383,141,0.0,0.0,0.05,0.05,0.5,0.0,0.4
logit,public532,0.53238,-0.05776945791756566,0.8188197400207063,0.5326163198503624,155,311,153,0.0,0.05,0.05,0.2,0.25,0.0,0.45
prob,public532,0.53238,0.48489003659984586,0.8188197400207063,0.5326163198503624,155,333,147,0.05,0.0,0.0,0.15,0.35,0.0,0.45
logit,public532,0.53238,-0.07871313221370577,0.8188197400207063,0.5326163198503624,157,359,137,0.05,0.15,0.1,0.1,0.3,0.0,0.3
rank,public532,0.53238,0.4790692235734332,0.8188197400207063,0.5326163198503624,157,345,143,0.05,0.15,0.0,0.15,0.35,0.0,0.3
logit,public532,0.53238,-0.0703832915758015,0.8188197400207063,0.5326163198503624,157,355,141,0.05,0.0,0.1,0.1,0.45,0.0,0.3
rank,public532,0.53238,0.4783091674462114,0.8188197400207063,0.5326163198503624,157,351,145,0.0,0.0,0.05,0.15,0.4,0.05,0.35
logit,public532,0.53238,-0.07454139076771535,0.8188197400207063,0.5326163198503624,159,353,145,0.05,0.0,0.1,0.1,0.35,0.1,0.3
logit,public532,0.53238,-0.07246092692365676,0.8188197400207063,0.5326163198503624,159,355,143,0.05,0.0,0.1,0.1,0.4,0.05,0.3
logit,public532,0.53238,-0.07363194737502385,0.8188197400207063,0.5326163198503624,159,355,145,0.0,0.0,0.1,0.1,0.4,0.05,0.35
logit,public532,0.53238,-0.05541852115738239,0.8188197400207063,0.5326163198503624,159,311,149,0.05,0.05,0.05,0.2,0.25,0.0,0.4
logit,public532,0.53238,-0.04940912641426848,0.8188197400207063,0.5326163198503624,159,309,155,0.0,0.0,0.05,0.2,0.25,0.05,0.45
prob,public532,0.53238,0.48145550165594675,0.8188197400207063,0.5326163198503624,161,359,141,0.0,0.05,0.1,0.1,0.45,0.0,0.3
rank,public532,0.53238,0.47611085126286257,0.8188197400207063,0.5326163198503624,163,377,151,0.05,0.0,0.0,0.1,0.5,0.05,0.3
logit,public532,0.53238,-0.04652180438760138,0.8188197400207063,0.5326163198503624,163,307,155,0.05,0.0,0.05,0.2,0.25,0.05,0.4
